OscP5 0.9.9 infos, comments, questions at http://www.sojamo.de/oscP5

### [2018/4/13 13:54:11] PROCESS @ OscP5 stopped.
### [2018/4/13 13:54:11] PROCESS @ UdpClient.openSocket udp socket initialized.
### [2018/4/13 13:54:12] PROCESS @ UdpServer.start() new Unicast DatagramSocket created @ port 5002
### [2018/4/13 13:54:12] PROCESS @ UdpServer.run() UdpServer is running @ 5002
### [2018/4/13 13:54:12] INFO @ OscP5 is running. you (128.206.21.52) are listening @ port 5002
TimeStamp, Alpha, Beta, Delta, Gamma, Theta

2018-04-13 13:55:08.928,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.16983868589193699+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.2694314581734167+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.1158518872971814+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.15010495164685791+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:09.015,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.1916879067939779+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.2938314565557956+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.1380879987593155+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.14305050418905138+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:09.099,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.21339375730709417+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.3116361181057505+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.1511090593849094+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.13038334161097226+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:09.164,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.23344565035035064+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.3231574659289285+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.158901991191858+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.1130427601114644+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:09.303,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.2502626260287717+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.3341316683703885+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.1725324127381824+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.09274619904820842+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:09.408,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.2652752684951473+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.3524958195327483+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.200786936764208+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.07287542548337847+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:09.505,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.2843670987037053+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.3803946406733272+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.244096938625826+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.056711566009340075+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:09.639,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.31413371080073726+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.4173277333534346+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.2993834923811405+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.04625081426454929+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:09.704,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.3544062550229434+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.4668556705197695+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.3680773715276464+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.04061382661090851+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:09.788,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:09.947,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:10.013,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:10.14,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:10.247,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:10.372,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:10.478,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:10.614,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:10.663,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:10.746,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:10.811,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:10.94,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:11.005,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:11.121,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:11.247,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:11.333,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:11.458,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:11.545,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:11.611,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:11.787,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:11.853,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:11.945,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:12.053,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:12.142,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:12.225,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:12.383,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:12.49,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:12.534,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:12.638,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:12.743,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:12.85,=(0.7330851481775915+ 1.1436961547199802+0.5025845652879021+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.10308878800412313+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+0.967481979662625+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.5928339167335054+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.31839976201168413+0.27294807729270526)/4,
2018-04-13 13:55:12.968,=(0.7330851481775915+ 1.1436961547199802+0.47402267278720744+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.05709615360035794+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+1.1278886827815922+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.7545274725455281+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.057364434669693966+0.27294807729270526)/4,
2018-04-13 13:55:13.056,=(0.7330851481775915+ 1.1436961547199802+0.47795269778459687+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.06269972985042961+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+1.127798305832433+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.8076458670142169+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.06333968187095569+0.27294807729270526)/4,
2018-04-13 13:55:13.163,=(0.7330851481775915+ 1.1436961547199802+0.5974548090723402+0.6981304776557344)/4,=(0.5984089357022606+ 0.39853802493192897+0.09543991254944993+0.7987398481189304)/4,=(0.6597965854925213+ 1.5324669643123086+1.1319305506651804+0.6888202364543019)/4,=(0.843826668507069+ 1.4510220233788151+0.8791648159912088+0.9119068684145637)/4,=(0.14047971383726182+ -0.03562358572765314+-0.059523939451199895+0.27294807729270526)/4,
